data,texto,retweet,idioma,lugar,pais,sigla,latitude,longitude
2020-04-13 23:32:58,"Daqui a pouco , vamos voltar às atividades normalmente , por enquanto vamos esperar essa Pandemia passar e voltarem… https://t.co/mVKJrrN73V",0,pt,Diadema,Brazil,BR,-46.60568,-23.70094
2020-03-23 13:54:33,"Nesse período de distanciamento social, para quem tem uma rotina de atividade física, o importante é não deixar o c… https://t.co/HM6PauYhXq",0,pt,Camaçari,Brazil,BR,-38.0447,-12.5935
2020-03-19 20:31:49,"Neste momento em que é fundamental somarmos esforços para reduzir o impacto da proliferação do vírus Covid 19, mani… https://t.co/VN9aJQG1wV",0,pt,Teresina,Brazil,BR,-42.7812,-5.0947
2020-03-31 14:44:39,"Pois é... pelo menos mais 15 dias em distanciamento social,  familiar, profissional. Rogo aos Deuses serenidade e s… https://t.co/oVDdh7Jrpc",0,pt,Sao Paulo,Brazil,BR,-46.5043644,-23.62359309
2020-05-22 21:47:43,"É assim mesmo... principalmente no momento como o atual, que precisamos de apoio dos amigos! Só posso agradecer aos… https://t.co/9NUzQifgCC",0,pt,Manaus,Brazil,BR,-60.0253,-3.11333
2020-03-20 20:13:55,Boa tarde! Sigo no meu “isolamento social” mas esclareço que não estou doente com a COVID19. O isolamento é por pre… https://t.co/18XKoWWIYQ,0,pt,Natal,Brazil,BR,-35.2095,-5.8008
2020-05-31 15:27:26,A manutenção do exercício físico no contexto atual da pandemia do coronavírus juntamente à restrição de mobilidade… https://t.co/FTyGagMll2,0,pt,Sao Paulo,Brazil,BR,-46.68805556,-23.60722222
2020-03-31 22:32:24,@jdoriajr eu vi um post em seu perfil dizendo que é fake news a questão de todos os atestados de óbitos de mortes s… https://t.co/L5JbTzXasG,0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-03-21 19:11:10,Decreto de prevenção e enfrentamento da propagação do Corona Vírus! #poconet em Poconet Noticias https://t.co/oUoh414ZPB,0,pt,Poconé,Brazil,BR,-56.6440742,-16.2688308
2020-03-26 18:08:55,"Doença viral (COVID-19). Dos 331 casos confirmados até quarta-feira (25), a grande maioria estava na faixa etária d… https://t.co/wvuMok6zja",0,pt,Rio de Janeiro,Brazil,BR,-43.1975,-22.908
2020-03-19 21:15:33,"Atentos a todos os movimentos mundiais no combate à evolução do COVID19, nós do STUDIO 10, no intuito de arrefecerm… https://t.co/YT1KkCxTFn",0,pt,Novo Hamburgo,Brazil,BR,-51.1302,-29.6844
2020-03-22 23:04:02,"Por aqui nada mudou, pescaria de gigantes!!! 🐋 #pas #pescaria #isolamentosocial #quarentena #domingo em Fazenda Mat… https://t.co/KRxoFpd85t",0,pt,Brasnorte,Brazil,BR,-57.33677846,-12.92426449
2020-03-18 15:14:00,Covid-19 # CoronaVirus bahia_meiodiafc em Bahia https://t.co/VrQ8HsJseO,0,pt,Seabra,Brazil,BR,-41.69,-12.52
2020-05-21 02:09:17,"O Município de Rianápolis recebeu um recurso provindo do Fundo Nacional de Saúde no valor de R$ 100.000,00 para aju… https://t.co/55oN8sKcTX",0,pt,Rianápolis,Brazil,BR,-49.51068,-15.44647
2020-03-31 18:38:50,"Hoje estou escultora, vamos ver Monique vai dá! #escultor#escultora#escultura#coronavirus#habilidades #aninhaav#ins… https://t.co/567N4Noet5",1,pt,João Pessoa,Brazil,BR,-34.84341213,-7.0668975
2020-03-21 20:17:14,"#isolamentosocial é o melhor para todos agora. em São Paulo, Brazil https://t.co/jIlvICJcGQ",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-04-04 19:17:25,"Mulher de 28 anos, morreu ontem sexta-feira em Itapetinga-Bahia, dias depois de dar a luz, a informação que ela foi… https://t.co/FstvlmFdFq",0,pt,Bom Jesus da Lapa,Brazil,BR,-43.42007,-13.25385
2020-05-24 11:11:54,Foram sábias palavras do Palhaço Cloroquina. (melhores momentos da reunião) em Palácio Do Planalto - Brasília https://t.co/SsuFY32Ed3,0,pt,Salvador,Brazil,BR,-38.4936428,-12.9769519
2020-05-18 13:40:43,CUIDEM DAS NOSSAS CRIANÇAS! Isolamento social na pandemia potencializa aumento de casos de abuso contra crianças e… https://t.co/Uj3F3nIaFF,0,pt,Queimados,Brazil,BR,-43.55618,-22.71975
2020-04-04 15:23:04,"Em tempos de Coronavírus, também faz parte uma caninha Samanaú, né?... em Petrópolis, Rio Grande Do Norte, Brazil https://t.co/01e203WJII",0,pt,Natal,Brazil,BR,-35.2017,-5.78222
2020-04-17 08:56:33,Alemanha garante que já controlou surto de Covid-19 https://t.co/K44Qz4OqGK Em https://t.co/MDmhqgtnSp https://t.co/FGH15Cz72C,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-25 01:11:09,"na falta de um manequim de moulage, faça um com fita crepe e três travesseiros! lhes apresento JANET, minha manequi… https://t.co/ZA6C1rRGOC",0,pt,Cotia,Brazil,BR,-46.83475042,-23.585059
2020-04-05 22:59:33,"#selfisolation #quarantine #covid19 #coronavirus #crazy #whatdayisit #stayhome #selfie @ Toronto, Ontario https://t.co/U00tSVxQFv",2,pt,Toronto,Canada,CA,-79.3872,43.648
2020-05-24 03:35:16,Mais 10 leitos abertos neste sábado para ampliar o atendimento a pacientes com #Covid19 na região de #Jequié. Os le… https://t.co/E32TGpgyns,0,pt,Jequié,Brazil,BR,-40.0838,-13.8591
2020-04-04 04:47:55,Esses dias de #coronavirus estão deixando vocês um pouco malucos??? Pq eu e @Laisdourado_ perdemos um pouco a linha… https://t.co/CIusd0st64,3,pt,Recife,Brazil,BR,-34.87457625,-8.06210722
2020-03-21 22:39:25,"Não seja burro. Gato e cachorro não transmite coronavirus. Por favor! Foto: @isagateira em Praia Grande, Sao Paulo,… https://t.co/fGZ8ERI7xc",0,pt,Praia Grande,Brazil,BR,-46.4179,-24.0107
2020-05-31 16:51:03,"Existe vida mais barata , mas também existe vida mais cara... então empatamos! #oimportanteéaproveitar… https://t.co/stlUpHeIa4",0,pt,Angra dos Reis,Brazil,BR,-44.33870753,-22.94097817
2020-03-22 23:18:53,"#protectallworkers #workersfirst #stayathome #covid19 @ Chicago, Illinois https://t.co/bDSg5EAdsj",0,pt,Chicago,United States,US,-87.632496,41.883222
2020-05-22 15:37:07,"No blog @voandobaixo tem um texto sobre o retorno da Nascar após a pandemia. ""Após Covid-19, Nascar é a primeira da… https://t.co/zerEpKciEF",2,pt,Darlington,United States,US,-79.91037125,34.29453202
2020-03-18 15:32:58,A doença provocada pelo novo Coronavírus é oficialmente conhecida como COVID-19. Vírus que causa doença respiratóri… https://t.co/ZOnw5sM56Z,0,pt,Goiânia,Brazil,BR,-49.2707,-16.6869
2020-04-15 17:10:51,"""Deus nos concede, a cada dia, uma página de vida nova no livro do tempo. Aquilo que colocarmos nela, corre por nos… https://t.co/zJtEzCKi6I",0,pt,Cabo de Santo Agostinho,Brazil,BR,-34.95010614,-8.3575825
2020-04-05 14:01:50,Distanciamento social não é sinônimo de clausura!! Bora viver!!! Com as devidas precauções em Mogi-Mirim https://t.co/GRrgAjIy1D,0,pt,Mogi Mirim,Brazil,BR,-46.95808,-22.43203
2020-03-31 14:41:07,"""Isolamento social só serve para classe alta e média alta, esses tem condições e tem que fazer mesmo, saindo só o n… https://t.co/sMa22fkQ8h",0,pt,São Félix do Araguaia,Brazil,BR,-53.0,-11.0
2020-03-26 22:01:18,As provisões dos cenários pessimistas do avanço do Coronavírus no Brasil e no Estado de São Paulo se estão confirma… https://t.co/kl7YaFBjbP,0,pt,Mogi das Cruzes,Brazil,BR,-46.1941,-23.5264
2020-04-03 17:03:20,Eiiii pissual! Hoje quero enaltecer essaa heroínas e heróis que estão fazendo um trabalho incrível nesse momento de… https://t.co/MHfEp0KDfi,0,pt,Itabira,Brazil,BR,-43.2244,-19.6244
2020-03-19 12:30:16,Meu #tbt de isolamento social 🏕🌵 #namibia #africa em Namibia https://t.co/tBgr8P7bZq,0,pt,Namibia,Namibia,NA,17.0,-23.0
2020-05-15 22:43:07,"O distanciamento social, medida necessária e recomendada por especialistas para combater a covid-19, aumenta a preo… https://t.co/IrOGdy3766",0,pt,Goiânia,Brazil,BR,-49.27433098,-16.68640494
2020-03-12 15:28:51,"#TBT para um dia de outono em Paris, em uma época que o ir e vir era tranquilo! 🙌🏼 Em tempos de pandemia, pense mui… https://t.co/YLzGz7qgzq",0,pt,Paris,France,FR,2.3492,48.8573
2020-04-15 21:00:00,"Acredito que essa está sendo a realidade de muitas mulheres, principalmente nessa quarentena, quando todos estão em… https://t.co/KlldW4dVif",0,pt,Salvador,Brazil,BR,-38.4767,-12.9747
2020-05-21 19:19:33,"Hoje no programa Sucupirasat é dia de Alternative, entao apartir das 17h vem com a gente! O link tá na bio… https://t.co/cVSL1g3mYk",0,pt,Guaratinguetá,Brazil,BR,-45.19508697,-22.82563891
2020-03-19 20:02:36,#covid_19 #ficaemcasa em Hospital Estadual Rocha Faria https://t.co/1txYDGqs2t,1,pt,Rio de Janeiro,Brazil,BR,-43.56241549,-22.90856266
2020-04-06 16:53:52,"#todosjuntos na #luta #contra o #Coronavírus #covid_19 !!! #juntossomosmaisfortes !!! em Mauá, São Paulo https://t.co/eQ6NovEXDQ",0,pt,Mauá,Brazil,BR,-46.4608,-23.6678
2020-04-03 14:39:29,#COVID #Indiana #isdh @ Indiana https://t.co/ofNbKl43AU,0,in,Carmel,United States,US,-86.21666667,39.93333333
2020-04-06 23:42:33,Descoberto principal local de propagação do CORONAVÍRUS em Pernambuco! em Galo da Madrugada https://t.co/7emYdViMWV,0,pt,Recife,Brazil,BR,-34.88453,-8.07175
2020-03-22 16:22:35,Aquele momento que você vai tomar um #cafezinho pra começar mais um dia de #isolamentosocial e... #BANG... Você des… https://t.co/B7m43wCkG7,0,pt,Uberlândia,Brazil,BR,-48.255545,-18.88435006
2020-04-07 22:12:13,"No tempo do ""coronavírus"" é bom manter distância, risos! em Fortaleza, Brazil https://t.co/ftX9RCkMSw",0,pt,Fortaleza,Brazil,BR,-38.5266,-3.7293
2020-03-31 22:07:37,Roedores não combinam com isolamento social! Em caso de infestação chame uma dedetizadora. Elas estão funcionando p… https://t.co/kZKmuYMPOH,0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-05-18 23:35:09,O Brasil não deve estar entre os primeiros países a receber a vacina contra o coronavírus quando esta for desenvolv… https://t.co/yIOUWgkuFK,0,pt,Arapiraca,Brazil,BR,-36.6608,-9.7519
2020-04-13 08:56:24,#prevenzione durante il #coronavirus #covid19 #covid_19 #roma #milano #lombardia #reggioemilia #abruzzo… https://t.co/MVHI6C9Bw4,0,it,Rome,Italy,IT,12.5,41.9
2020-03-31 04:21:22,Isolamento social dia 12: passei a máquina no cabelo 🙈 em Av. Tulio De Rose https://t.co/YAN3oXBNDb,0,pt,Porto Alegre,Brazil,BR,-51.15960623,-30.02239275
2020-04-13 22:08:16,Em tempos de pandemia. 🦠 em Por Aí https://t.co/iu8cM7FuqE,0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-01-29 20:03:23,Olha aí novidades chegando! Em breve... #heavymetal #speedmetal #powermetal #trheashmetal #doctordeath #ep #cd… https://t.co/Sl6sd9CWn7,0,pt,Suzano,Brazil,BR,-46.3306137,-23.5458862
2020-04-15 19:06:54,Em tempos de quarentena e “solidão “ porque não trocar a solidão por solitude?  Leia um livro . #fiqueemcasa em Man… https://t.co/baa8BJM656,0,pt,João Pessoa,Brazil,BR,-34.83501403,-7.10498971
2020-05-22 22:28:01,"Da série ""O que nossos alunos estão fazendo na #quarentena ?"" Hoje foi a vez de Mikaelle mikaelle.machado03 , estud… https://t.co/e7RpnoNdv5",0,pt,Vitória da Conquista,Brazil,BR,-40.85,-14.85
2020-02-19 21:43:05,Coronavírus. Meia centena de cidadãos em Angola deixam quarentena https://t.co/ej6xD6QHu9 Em https://t.co/MDmhqgtnSp https://t.co/ZwPKeNe5OQ,0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-04-01 23:27:20,"A gente se vira na quarentena em Várzea, Recife https://t.co/PSTkD9R2B4",2,pt,Recife,Brazil,BR,-34.9516574,-8.0349831
2020-03-18 21:39:23,#covid_19 #humble #humanity #bethesolutionnottheproblem #mymind #myearth #bekind #respect #recover… https://t.co/c8AxZFIgjp,0,pt,Toronto,Canada,CA,-79.3872,43.648
2020-04-14 15:31:05,Segue assim os dados no município de Maracás no Boletim Covid-19 em Maracás Terra do Frio https://t.co/V4sI8JULmQ,0,pt,Maracás,Brazil,BR,-40.43527749,-13.43902678
2020-03-26 22:10:06,Me escondendo do COVID-19 #tbt #fiqueemcasa #coronavirus em Nova Londrina https://t.co/IDe8LEadKg,0,pt,Nova Londrina,Brazil,BR,-52.98643,-22.76513
2020-03-23 15:43:05,Aproveite esses dias de isolamento social para rever ou até mesmo elaborar sua lista de convidados. Afinal.... É at… https://t.co/Swp0hPREqP,0,pt,Nova Iguaçu,Brazil,BR,-43.4483936,-22.7324806
2020-04-15 20:14:31,"Oieeeeee , tudo bem com vocês ?! Durante essa quarentena vou postar para vocês alguns dicas ( looks , tendência , b… https://t.co/WQNJ4CXkVh",0,pt,Lyon,France,FR,4.8422,45.7597
2020-03-22 13:50:18,Os treinos de vcs também estão sendo mais divertidos? 😆🙌🏻🇧🇷 Fique em casa. É legal! @elite_cycling #ficaemcasa… https://t.co/MbhsUUnsx8,0,pt,Sao Paulo,Brazil,BR,-46.6715525,-23.5384054
2020-03-18 13:15:42,Professor de Educação Física é profissional de saúde e deve fazer sua parte contra a pandemia do Covid-19 (Coronavi… https://t.co/MaVG1xO9hH,0,pt,Rio de Janeiro,Brazil,BR,-43.3549318,-22.8850076
2020-03-12 15:20:58,"Em face da evolução do COVID 19 no distrito de Lisboa, de conhecimento geral, após comunicado da Federação Portugue… https://t.co/733IrsrwOC",0,pt,Loures,Portugal,PT,-9.13998127,38.80378133
2020-04-14 23:46:48,"Se você acha que apenas os idosos fazem parte do grupo de risco da Covid-19, a doença causada pelo novo coronavírus… https://t.co/opNQ16jboF",0,pt,Salvador,Brazil,BR,-38.4767,-12.9747
2020-04-16 01:06:18,Em tempos de pandemia seu computador não pode parar. Seu contato com o mundo deve estar sadio e funcionando perfeit… https://t.co/2ACS0ygTrT,1,pt,Mossoró,Brazil,BR,-37.355984,-5.20016098
2020-05-25 03:32:56,CORONAVÍRUS - Em novo boletim divulgado nesse domingo (24/5) a Secretaria da Saúde de Joinville confirmou 16 novos… https://t.co/aboB05uzft,0,pt,Joinville,Brazil,BR,-48.8437,-26.3204
2020-04-16 22:32:28,"Hoje, 16/04, diante da situação de calamidade pública decorrente da pandemia de COVID-19, o Ministro Luiz Henrique… https://t.co/VRsScERd6B",0,pt,Rio de Janeiro,Brazil,BR,-43.1975,-22.908
2020-01-31 21:06:36,"E lá fui eu caçar o tal do novo Coronavirus. Podem ficar tranquilos que não encontrei 😅 em Curitiba, Paraná https://t.co/nDorq74h1N",0,pt,Curitiba,Brazil,BR,-49.27634239,-25.42895452
2020-05-15 23:59:11,"Polêmicas à parte, esses foram os medicamentos usados no tratamento ao qual me submeti durante o período de coronav… https://t.co/I6E0xL0Zbg",1,pt,Manaus,Brazil,BR,-60.0253,-3.11333
2020-04-16 20:00:34,#covid19 #saojose #campinas #mascara em Vigilância Sanitária https://t.co/zB2zNltfuj,0,pt,São José,Brazil,BR,-48.60823215,-27.59819933
2020-01-23 15:27:32,"""É impressionante."" Português descreve vida em Wuhan, onde apareceu o coronavírus https://t.co/gu8TPYcWTS Em… https://t.co/95XonLHxSa",0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-04-04 13:16:54,"IMPORTANTE- Confirmações de casos de coronavirus em Barretos. em Barretos, Sao Paulo https://t.co/PTMe0QAlAc",0,pt,Barretos,Brazil,BR,-48.5678,-20.5572
2020-04-16 05:26:51,"Pode colocar 10x mais em cima desses números, a Santa Casa já tem 60 leitos ocupados por pacientes contaminados pel… https://t.co/KY0G6HWKFc",0,pt,Santos,Brazil,BR,-46.32441131,-23.93387567
2020-05-26 20:45:57,#FicaEmCasa se puder e mantenha o distanciamento social. em Forja Do Ogro https://t.co/HEHwgat0gj,0,pt,Rio de Janeiro,Brazil,BR,-43.21876107,-22.91555844
2020-03-21 20:43:39,"Nossa diversão dará lugar à luta contra o Coronavírus. Por isso, informamos que em respeito à saúde de todos, iremo… https://t.co/4gWKuoTlNA",0,pt,Barretos,Brazil,BR,-48.58411789,-20.57638542
2020-03-18 23:37:34,Não aguento mais ler sobre o covid-19 por isso vou postar sobre o Carnaval! em Cruzeiro Soberano https://t.co/sgFOlJt7Kz,0,pt,Sao Paulo,Brazil,BR,-46.54029933,-23.52959503
2020-03-21 19:01:57,Prefeito Francisco Nagib apresenta compras de equipamentos para combater entrada de pessoas com sintomas de CORONAV… https://t.co/cVHRbbHvIp,0,pt,Codó,Brazil,BR,-43.89284883,-4.45666077
2020-04-14 21:32:14,Videoconferência com o prefeito Auricchio tratando dos projetos de incentivo à economia e das ações de combate ao n… https://t.co/5ReWVK3KEd,0,pt,São Caetano do Sul,Brazil,BR,-46.5697,-23.6238
2020-04-07 17:14:32,São tantos dias de isolamento social que vou ter que me adaptar pouco a pouco na volta às atividades diárias! Idoso… https://t.co/OQXyPvQkeB,0,pt,Manaus,Brazil,BR,-60.0136,-3.06472
2020-04-03 05:21:43,Madrugada sem sono nesse período de isolamento social. Um convite à celebração da Santa missa com o papa Francisco.… https://t.co/7kniPpMnpt,0,pt,Brasília,Brazil,BR,-47.75777778,-15.795
2020-03-12 13:37:32,Recebemos turistas de diversos cantos do Brasil e do mundo ! TODA A EQUIPE DO hotelmarpalaceoficial já está tomando… https://t.co/D0A1fjiHra,0,pt,Rio de Janeiro,Brazil,BR,-43.18446,-22.9688
2020-04-04 00:01:53,Governadores e Prefeitos metidos a imperadores precisarãm ser responsabilizados pelas mortes causadas por abusos co… https://t.co/eBV5vNVK6m,0,pt,Rio de Janeiro,Brazil,BR,-43.34463,-22.93907
2020-03-24 21:52:56,Moto Honda da Amazônia suspende a produção de motocicletas no Brasil em função dos impactos da pandemia do Covid-19… https://t.co/tobfOdF3Cj,0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-03-23 12:22:39,Gio ajudando a arrumar a mesa do café da manhã. Tarefas do dia a dia ajudam a manter uma rotina saudável e divertid… https://t.co/XLLYwAphri,0,pt,Porto Alegre,Brazil,BR,-51.2208,-30.0291
2020-04-15 19:19:25,"Tempos de quarentena, que tudo se resolva da melhor maneira possível. 🙏🏻🙌🏻 em Santo Antônio, Porto Alegre https://t.co/tzwp482O5n",0,pt,Porto Alegre,Brazil,BR,-51.20383919,-30.05770794
2020-01-31 16:50:40,#nCOV2019 HOJE ÀS 16:00h LIVE sobre CORONAVÍRUS AQUI!! em Contexto Assessoria https://t.co/eB6GuT1bVV,0,pt,Rio de Janeiro,Brazil,BR,-43.31974607,-23.00284001
2020-04-15 23:47:27,Niver de geminiano em tempos de distanciamento e isolamento social é pra matar a gente de tristeza... 😭 em Rio das… https://t.co/ISpCA3Lw74,0,pt,Rio das Ostras,Brazil,BR,-41.9379,-22.5226
2020-04-06 20:13:17,"Prefeito afirma que caso a quantidade de pessoas infectadas com COVID-19 aumente, o comércio terá de fechar as port… https://t.co/KvFZ5iaApS",0,pt,Campo Grande,Brazil,BR,-54.6167,-20.45
2020-03-13 21:02:00,"#CANADA #covid_19 #covıd19 #coronavirus #truth #ppc #government #liberal #conservative @ Toronto, Ontario https://t.co/tv3zuugAYv",0,pt,Toronto,Canada,CA,-79.3872,43.648
2020-04-11 06:25:15,"A tranquilidade de quem aderiu cedo ao lockdown, estabilizou o número de casos e vítimas, agora estuda a perspectiv… https://t.co/eKXXsvfSTC",0,pt,Auckland,New Zealand,NZ,174.765,-36.847
2020-03-08 19:30:30,"O programa Passando a Limpo com Carla Machado desta semana, abordará assuntos como Covid-19, hospital, duplicação d… https://t.co/akF0QXeevW",0,pt,Angra dos Reis,Brazil,BR,-44.31798626,-23.00790166
2020-04-17 05:39:44,"O nosso maior valor é a vida. Salve a ti e o mundo do COVID 19 ""ficando em casa"". em Vila De Montepuez, Cabo Delgad… https://t.co/GB08re5Lv1",0,pt,Republic of Mozambique,Republic of Mozambique,MZ,38.9997,-13.1256
2020-04-03 13:44:00,"O TRABALHO NÃO PODE PARAR! \\ Devido a pandemia causada pelo Covid-19, seguimos orientações do Ministério da Cidada… https://t.co/IPji85Yz0B",1,pt,Mossoró,Brazil,BR,-37.34388889,-5.18777778
2020-03-03 22:38:55,Gravei hoje com a equipe do Jornal da Record sobre o coronavírus e os direitos dos consumidores de cancelarem passa… https://t.co/KqAN9PCaRa,1,pt,Sao Paulo,Brazil,BR,-46.66027,-23.55572
2020-03-17 23:18:39,"Coronavírus, a prevenção é fundamental! #covıd19 #prevencaocoronavírus em Caldo de Boteco https://t.co/GXBuSf1SF5",0,pt,Recife,Brazil,BR,-34.89008,-8.05986
2020-03-30 17:45:49,"#reflexão #COVID19 #coronavirusbrazil #quarentena #kikoedeo #fato em Pituba, Bahia, Brazil https://t.co/sG0oSocKVb",0,pt,Salvador,Brazil,BR,-38.46204089,-12.99891202
2020-03-06 11:53:38,Linha de apoio aos viajantes com dúvidas sobre o Covid-19 recebe quase 44 chamadas por hora https://t.co/2NdOaprFV7… https://t.co/wiPxC7yCrc,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-14 17:37:48,#danielnews #profdanielramos #coronavirus #covid19 #pandemia #mascarafacial #mascara #alcoolgel #alcool em Belo Hor… https://t.co/rt5tJ0nnHC,0,pt,Belo Horizonte,Brazil,BR,-43.9387,-19.9191
2020-05-30 14:09:42,"Repost • governosergipe O momento agora é de isolamento social. Quando tudo isso passar, você poderá se encontrar e… https://t.co/mKJfQKbnff",0,pt,Fátima,Brazil,BR,-38.1833,-10.7
2020-05-31 22:48:54,SOCIEDADE HIPÓCRITA. CORONAVÍRUS... em Magalhães Advocacia https://t.co/IwTIaQNAY1,0,pt,Guanambi,Brazil,BR,-42.7760789,-14.2160783
2020-04-01 23:55:50,"Aproveite esse tempo de quarentena e vá estudar, vá ler um livro, vá fazer um curso para se profissionalizar mais,… https://t.co/97jWqLT7UB",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-01-21 12:01:34,Coronavírus. Macau cria centro de contingência e aumenta controlo nos aeroportos https://t.co/0ZQgrcfD7d Em… https://t.co/ocMxKeaMjh,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-22 17:59:35,#almocinhodedomingo #churras #credoquedelícia #distanciamentosocial #fiquememcasa #seprotejam em Caieiras https://t.co/2lPkYuL6Iu,0,pt,Caieiras,Brazil,BR,-46.74008,-23.36452
2020-04-15 23:37:04,Foto: Dimas Cardoso / Outono 2020 #quarentena #outono2020 #urbanova  #saojosedoscampos #sjcampos #sjc… https://t.co/5Ht324CKlK,0,pt,São José dos Campos,Brazil,BR,-45.87936021,-23.23115603
2020-03-18 16:40:26,#Quarentena #AulasSuspensas #USP #FFLCHUSP #FEUSP #Psicanalise #PsicanaliseInfantil #Licenciatura #CienciasSociais… https://t.co/h8KHm0k9ea,0,pt,Cotia,Brazil,BR,-46.87067102,-23.61458574
2020-05-19 02:57:10,"E DAI?  Que a Novalgina que todo mundo toma pra dorzinha de cabeça e sem receita médica, também cause arritmia card… https://t.co/qj8amn8T2I",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-05-27 19:37:48,"🌴 Um paraíso chamado Praia do Forte, Bahia. 🌴 #djponttes #praiadeserta #paradise #diadesol #sunnyday #sol #praia… https://t.co/n6mSjsYVhp",0,pt,Mata de São João,Brazil,BR,-38.00668604,-12.57663351
2020-03-22 13:14:24,Bom dia! Queridos pacientes devido ao aumento de casos no país de Covid19 e à necessidade cada vez maior de isolame… https://t.co/t5U98KlvII,0,pt,Ourinhos,Brazil,BR,-49.86371105,-22.98626155
2020-03-21 21:52:11,"Nossa ultima LIVE da serie Dança de Salão X Corona Vírus, teremos 03 grandes monstros/professores que eu já fiz aul… https://t.co/8F2AX3K4rm",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-05-20 20:08:51,"Amigas e amigos, também fiz o teste para o Covid -19 e deu positivo. Antes de tudo quero dizer que estou bem, sem n… https://t.co/7CgaXS43Hi",0,pt,Recife,Brazil,BR,-34.89120544,-8.04837923
2020-04-08 14:47:56,ISOLAMENTO SOCIAL 👍♥️ COMBINEI COM A CADEIRA❗ em Magalhães Advocacia https://t.co/m6PytgLwbn,0,pt,Guanambi,Brazil,BR,-42.7760789,-14.2160783
2020-05-31 15:36:34,"""É difícil ver as pessoas morrendo, sendo tratadas como números... Em um momento de pandemia, ver essas fake news é… https://t.co/F22ySmMhPm",0,pt,Rio de Janeiro,Brazil,BR,-43.36913109,-22.96827194
2020-01-23 14:49:02,Coronavírus encerra Cidade Proibida de Pequim até futuras ordens https://t.co/hQLqJwZOcH Em https://t.co/MDmhqgtnSp https://t.co/9uBA0waZMC,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-03-25 17:34:20,Boa tarde ! Precisamos reagir agora ...Lockdown vertical é a única possibilidade de salvação para o Brasil !!!… https://t.co/Ueus3Owusa,0,pt,Porto Alegre,Brazil,BR,-51.17507419,-30.04312833
2020-04-03 13:41:56,#covid #covidmemes #covidkindness #covid2020 #covid19 #pandemia #pandemic #stayhome #stayathome #staystrong… https://t.co/sNHQXtwOqH,0,ca,Reus,Spain,ES,1.108359,41.155124
2020-04-06 20:22:49,O Sistema CNA/Senar lançou o projeto Feira Segura para orientar estados e municípios a promover feiras livres com s… https://t.co/wyt81Zk8QX,1,pt,São Félix do Araguaia,Brazil,BR,-53.0,-11.0
2020-03-13 18:39:03,Santa Maria abre primeira enfermaria do país exclusiva para doentes da pandemia https://t.co/9yeMRhgIE1 Em… https://t.co/Gu4JA3tUlX,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-04-02 16:58:58,#TBT especial neste Dia Mundial de Conscientização do Autismo. São registros em diversas caminhadas promovidas anua… https://t.co/ELoRLIqHju,0,pt,Sorocaba,Brazil,BR,-47.50451682,-23.48788226
2020-03-21 16:05:28,"Sejam otimistas vamos cooperar com as quarentenas, só isso pode nos salvar até que surja a vacina contra covid19 😎… https://t.co/0UcOCQajJ5",0,pt,Mogi das Cruzes,Brazil,BR,-46.19401411,-23.52395927
2020-04-08 01:41:56,Atividades diversificafas. Não estamos de férias. Estamos em isolamento social e continuamos estudando normalmente.… https://t.co/iQ4BMFyLdw,0,pt,Feira de Santana,Brazil,BR,-38.9498874,-12.27366893
2020-04-14 23:37:07,Na missão quase impossivel que se tornou ir no mercado! Se cuida! Fica em casa e só sai pro essencial! ;) #stayhome… https://t.co/ew8yiiOvpx,1,pt,Recife,Brazil,BR,-34.9257,-8.0605
2020-04-03 04:08:13,Vamos mostrar na mídia a quantidade de pessoas curadas do Covid 19 e não ficar apenas mostrando a quantidade de mor… https://t.co/x0yzVF9hiV,0,pt,Petrópolis,Brazil,BR,-43.19965754,-22.53332815
2020-03-18 10:02:58,"Pessoal, estamos diante de uma situação, para a nossa geração, inédita no Brasil e no mundo. Não estamos de férias… https://t.co/6QZxQ8xu2y",0,pt,Recife,Brazil,BR,-34.89627788,-8.11672388
2020-03-21 20:59:35,"Amigos idosos se vocês não ficarem em casa nesse momento de isolamento social, veja quantas coisas boas vocês poder… https://t.co/B0CLt7xnjT",0,pt,Ibertioga,Brazil,BR,-43.96365,-21.43224
2020-04-07 22:11:41,Quando era verão e era seguro ir à praia. Saudades. #tb #summervibes #summertime #summerlovers #sealovers… https://t.co/hHQ8vHQ6vc,0,pt,Florianópolis,Brazil,BR,-48.50673396,-27.67730421
